frame,person,KP_0_x,KP_0_y,KP_1_x,KP_1_y,KP_2_x,KP_2_y,KP_3_x,KP_3_y,KP_4_x,KP_4_y,KP_5_x,KP_5_y,KP_6_x,KP_6_y,KP_16_x,KP_16_y
4330,1,382.008,115.953,277.821,171.345,204.625,184.681,233.375,350.974,359.898,337.705,357.682,164.658,373.14,284.441,379.789,100.338
4331,1,379.797,115.839,280.032,169.19,204.651,182.412,235.66,348.81,366.574,333.262,359.817,164.613,375.365,280.062,379.717,98.1515
4332,1,373.184,115.778,277.862,169.067,204.654,180.191,237.93,346.525,379.805,328.734,357.649,160.182,373.149,277.829,373.188,95.8966
4333,1,364.311,113.712,277.834,169.058,204.621,177.995,240.145,344.376,390.931,322.169,357.661,162.427,368.727,280.054,364.346,95.7674
4334,1,362.004,113.707,279.999,169.043,209.01,177.944,248.975,344.233,397.548,310.995,355.437,162.437,370.997,277.818,364.219,93.6146
4335,1,355.452,113.664,282.247,169.03,211.279,177.936,255.563,339.927,397.624,306.606,357.646,162.458,366.591,277.813,362.018,91.4541
4336,1,348.83,113.577,280.065,169.028,209.034,177.957,255.612,337.717,397.501,302.207,359.796,162.394,366.57,277.871,357.677,91.4224
4337,1,348.744,113.563,280.04,169.084,209.019,180.197,255.627,339.859,393.113,295.614,357.663,162.387,375.351,277.773,353.265,91.3965
4338,1,348.738,113.568,280.051,169.074,209.023,180.153,255.616,339.848,393.114,295.62,357.676,162.399,375.348,277.774,355.392,91.4
4339,1,348.749,113.517,280.017,166.962,209.045,177.942,255.557,339.888,393.119,291.179,357.629,160.211,375.345,273.414,353.226,89.2431
4340,1,346.643,113.657,277.85,166.844,206.835,171.371,251.129,339.896,368.738,291.163,359.804,155.833,375.402,268.955,350.987,93.583
4341,1,346.659,113.735,277.822,166.886,204.649,175.743,244.514,339.928,364.367,291.183,357.684,155.783,373.174,271.154,350.975,93.601
4342,1,346.636,115.758,275.689,169.008,204.535,177.996,240.2,342.079,362.127,293.319,359.819,158.034,379.737,275.524,348.877,93.6902
4343,1,346.604,115.822,275.692,169.078,202.427,182.342,237.96,344.259,359.805,297.771,359.788,160.231,379.847,286.688,348.826,95.8398
4344,1,346.622,115.964,275.685,169.058,202.423,182.356,237.783,344.286,355.412,308.776,359.804,158.022,377.565,282.193,350.977,95.9022
4345,1,346.647,118.032,277.78,169.112,204.532,182.354,235.626,344.278,346.596,313.303,359.899,162.425,375.435,284.465,348.873,95.9382
4346,1,348.741,118.138,275.667,169.102,202.412,182.346,235.558,344.25,346.669,324.382,359.852,162.396,377.572,286.656,350.991,98.0766
4347,1,348.844,120.315,277.775,169.066,204.595,180.164,233.394,344.249,348.797,328.826,359.83,160.209,377.645,282.222,353.251,98.1435
4348,1,351.017,124.751,275.688,169.113,204.555,182.398,231.233,344.283,351.027,337.724,359.806,160.199,377.642,277.86,357.656,100.284
4349,1,353.249,129.097,277.784,169.105,204.644,180.207,233.399,344.34,353.213,344.352,359.838,160.219,377.642,279.992,359.867,100.409
4350,1,353.254,129.097,277.793,169.077,204.66,180.156,233.397,344.329,353.198,344.35,359.823,160.186,377.635,279.988,359.87,100.412
4351,1,357.644,129.157,277.761,169.172,204.64,184.567,235.621,344.374,357.65,346.603,357.685,160.227,377.557,280.013,362.055,100.404
4352,1,359.848,129.183,277.793,169.203,206.818,182.438,235.68,344.417,361.992,348.776,359.804,162.475,377.565,282.197,362.126,102.591
4353,1,362.04,131.272,280.029,171.274,211.261,184.536,237.787,344.371,364.269,346.617,359.825,162.451,375.397,282.23,364.29,106.944
4354,1,362.099,131.254,277.863,169.187,211.266,182.419,237.832,344.405,364.379,346.474,359.79,162.425,375.426,282.207,364.353,104.787
4355,1,362.181,131.262,282.243,169.162,213.495,182.376,237.924,344.413,366.567,344.336,359.846,160.257,377.653,284.423,364.428,106.965
4356,1,364.274,131.269,290.995,169.08,220.054,177.932,240.038,344.393,368.723,344.272,362.101,162.411,377.609,284.416,366.515,106.994
4357,1,364.391,131.332,291.045,169.127,220.115,180.171,240.177,344.4,368.794,342.137,362.094,162.447,379.732,284.451,368.714,109.176
4358,1,366.495,131.368,291.037,169.186,220.107,182.376,242.276,344.396,373.212,342.073,362.099,162.448,379.795,286.617,368.806,109.22
4359,1,368.739,131.374,291.023,169.171,220.121,184.547,242.311,344.404,375.353,342.062,362.073,158.014,379.741,284.482,375.388,109.172
4360,1,370.953,131.445,291.044,171.301,220.132,182.426,242.325,344.424,373.209,342.046,362.136,164.606,379.733,286.623,377.664,109.24
4361,1,373.205,133.512,288.881,173.566,217.93,184.602,242.3,346.47,373.208,342.059,362.006,166.903,379.763,288.813,379.784,111.388
4362,1,373.207,133.51,288.903,173.579,220.119,184.625,242.293,344.443,373.21,342.06,359.904,166.898,379.758,288.813,379.784,111.382
4363,1,375.343,133.542,288.926,173.54,220.136,184.629,242.36,346.47,373.177,342.093,361.999,166.857,377.64,288.802,379.793,111.425
4364,1,375.425,133.62,291.057,171.373,222.319,184.539,242.32,346.496,375.435,344.237,362.007,166.846,379.763,288.856,379.901,113.521
4365,1,377.568,133.54,291.074,173.552,222.297,184.553,242.307,346.567,377.593,344.392,362.007,166.927,379.742,288.882,381.973,111.426
4366,1,377.641,131.329,291.091,175.763,220.104,186.786,242.325,346.609,377.651,346.536,362.089,166.86,379.751,288.894,381.991,106.995
4367,1,379.753,126.945,291.117,173.53,220.139,184.633,242.283,346.587,382.033,346.538,362.095,166.836,377.65,288.884,382.076,100.381
4368,1,377.586,122.54,291.035,173.569,220.089,184.605,242.317,346.587,386.504,344.421,362.007,166.929,379.814,288.899,381.983,98.1326
4369,1,377.595,115.907,291.096,171.356,217.908,184.547,242.331,346.535,390.947,344.274,364.285,166.799,379.845,288.878,382.02,95.8739
4370,1,377.578,113.668,291.067,171.389,215.714,184.569,242.342,344.446,386.524,342.055,364.3,166.881,379.873,291.009,379.925,93.6596
4371,1,377.563,111.323,291.069,171.288,217.893,184.532,242.375,344.414,393.117,331.064,364.23,164.678,379.904,291.05,379.851,82.6517
4372,1,375.418,102.557,291.07,171.292,217.879,182.423,242.383,344.419,386.523,328.803,364.256,166.797,382.03,291.043,379.81,80.4805
4373,1,373.156,100.309,291.075,169.147,215.695,182.334,242.27,346.497,388.682,324.328,364.305,164.631,379.895,288.92,377.642,80.4367
4374,1,373.168,100.313,291.081,169.136,217.855,180.212,242.256,346.493,388.687,324.325,364.308,164.618,379.896,288.916,377.646,80.4293
4375,1,368.775,98.1526,291.064,169.117,215.692,180.202,240.186,346.59,390.95,311.08,364.308,164.608,379.77,286.621,379.711,80.3418
4376,1,366.519,98.1629,288.913,169.15,213.45,184.536,240.16,348.741,373.223,306.652,362.131,162.439,368.748,273.368,375.436,80.3281
4377,1,364.408,98.17,288.902,169.19,213.49,184.613,240.149,348.798,366.535,302.23,362.092,162.43,366.523,273.405,375.351,80.3093
4378,1,364.389,100.303,288.869,169.148,211.246,182.438,240.11,348.79,362.054,304.411,362.144,162.446,373.171,279.994,370.937,80.3162
4379,1,364.317,100.346,284.467,171.278,206.834,184.531,240.018,348.809,357.66,304.403,362.084,164.668,364.339,277.835,370.934,80.3989
4380,1,364.29,100.385,282.235,171.279,204.669,182.404,237.967,350.991,351.032,299.99,362.035,166.776,370.96,279.99,368.733,80.3936
4381,1,364.296,102.523,280.029,169.192,204.574,180.193,237.875,351.01,346.67,297.809,362.047,166.786,375.385,280.049,368.766,80.4335
4382,1,364.266,102.562,277.84,171.395,202.408,184.579,237.816,351.028,344.42,297.778,362.029,166.83,379.813,286.669,366.582,80.4479
4383,1,364.268,104.768,277.777,173.508,202.369,184.606,237.762,351.044,342.14,300.018,362.04,166.841,379.762,288.89,366.575,82.5561
4384,1,364.288,106.988,275.688,173.554,202.334,184.616,235.66,351.024,339.883,304.37,362.031,166.882,379.814,288.88,366.616,82.6476
4385,1,364.317,109.198,277.775,173.538,202.346,184.568,235.613,351,331.067,306.62,362.061,166.878,379.883,291.081,366.533,84.8373
4386,1,364.32,109.197,277.787,173.542,202.356,184.567,235.612,350.993,331.073,306.617,362.061,166.877,379.881,291.081,366.529,84.8333
4387,1,364.304,109.229,277.776,173.583,202.383,184.678,235.629,351.016,346.529,293.389,362.052,166.887,375.397,282.26,366.564,84.8458
4388,1,364.405,111.435,275.662,175.784,202.316,186.813,235.578,348.81,335.486,315.522,359.904,166.925,377.548,286.685,366.59,91.4684
4389,1,366.505,113.638,275.613,175.757,200.159,184.689,233.408,348.805,331.027,328.788,362.002,169.022,377.651,288.804,366.559,93.7099
4390,1,368.783,115.805,275.615,177.962,202.337,184.687,235.55,348.78,328.902,344.227,359.904,169.077,377.544,286.683,368.801,95.8718
4391,1,375.358,115.97,275.565,182.327,200.122,186.831,231.209,348.836,328.809,348.756,359.825,169.18,377.639,288.811,375.359,98.0413
4392,1,375.388,120.346,275.593,182.422,200.144,186.932,228.99,348.812,328.8,359.836,359.836,171.288,377.584,286.689,377.553,98.1605
4393,1,377.553,124.757,275.581,182.423,202.296,186.909,226.772,348.853,326.547,362.03,359.817,171.32,375.418,286.674,377.597,100.33
4394,1,379.749,129.11,275.692,184.556,202.315,189.066,226.766,351.026,326.599,362.064,362.02,171.32,373.208,286.656,379.777,104.785
4395,1,379.854,129.175,277.839,184.524,202.348,186.915,226.758,351.016,326.553,362.033,362.112,171.346,375.426,286.693,379.92,111.339
4396,1,379.895,131.263,277.826,184.532,202.339,186.924,226.827,350.975,326.586,359.911,362.136,171.359,375.425,288.847,381.992,111.364
4397,1,379.922,129.21,279.996,184.542,202.387,186.936,231.182,348.87,328.765,357.623,364.281,171.388,375.409,288.801,381.976,111.358
4398,1,379.917,129.209,279.999,184.544,202.387,189.027,231.183,350.967,328.764,357.622,364.273,171.38,377.542,288.811,381.983,111.358
4399,1,379.922,131.276,282.199,184.564,204.535,189.041,231.175,350.98,326.643,353.187,364.253,173.52,375.433,286.647,382.009,111.392
4400,1,381.981,129.107,282.24,184.576,204.592,189.021,231.187,351.018,326.6,346.662,364.259,175.719,377.587,286.692,382.033,111.329
4401,1,381.999,129.117,284.412,184.564,204.62,186.932,231.177,351.042,326.601,346.587,364.254,175.779,377.622,288.834,381.996,111.336
4402,1,382.051,126.968,284.458,182.372,204.649,186.863,229.018,353.193,328.769,346.634,362.163,171.354,377.568,286.632,379.883,109.187
4403,1,382.061,124.688,284.428,182.377,206.833,186.913,233.375,355.391,331.033,346.637,362.07,171.317,377.59,286.618,379.883,104.785
4404,1,382.087,118.096,286.637,182.366,209.019,186.877,233.432,355.443,342.11,346.536,362.13,171.282,379.767,286.646,379.937,98.1751
4405,1,382.053,115.797,286.676,180.213,211.23,186.926,235.586,357.619,342.082,346.566,362.109,169.12,379.796,284.447,379.905,95.9283
4406,1,382.03,109.144,288.825,180.182,211.215,189.034,235.682,355.442,344.43,346.615,362.167,169.043,377.64,286.633,379.716,91.4206
4407,1,381.966,100.305,286.695,175.749,211.232,186.934,237.87,355.432,353.191,346.508,362.135,166.805,379.755,288.819,377.644,80.473
4408,1,379.788,98.0384,286.697,175.752,209.038,189.032,239.999,355.428,366.506,342.063,362.17,166.781,379.759,288.808,368.81,80.2725
4409,1,377.58,95.9041,286.677,175.79,209.006,186.911,240.102,355.425,370.953,333.258,362.153,166.869,379.846,288.841,366.57,78.1748
4410,1,377.579,95.9047,286.669,175.778,209.006,186.891,240.093,355.43,370.963,333.264,362.161,166.867,379.852,288.846,366.569,78.1757
4411,1,373.187,93.6204,284.467,177.944,206.843,186.931,242.344,353.252,382.113,328.728,362.071,166.868,379.826,288.856,362.17,73.6749
4412,1,366.536,89.2262,279.981,173.584,204.648,186.897,248.941,353.186,395.349,315.478,359.801,166.777,373.162,288.864,362.001,67.076
4413,1,364.356,89.2233,277.78,175.778,204.608,186.85,251.163,351.041,397.628,308.882,359.803,166.944,373.176,291.065,361.95,69.3091
4414,1,364.283,89.2293,277.753,173.554,204.561,186.865,253.345,350.989,399.769,306.662,357.604,166.781,373.164,291.086,359.84,69.2729
4415,1,364.263,91.4093,275.657,175.755,204.534,186.865,253.373,351.016,399.731,304.424,357.614,166.85,368.792,291.155,359.795,71.4883
4416,1,362.139,91.4702,275.611,175.725,202.38,186.875,253.354,350.989,397.56,300.001,355.438,166.817,368.748,293.313,357.643,71.5136
4417,1,362.063,93.7122,275.546,173.564,202.3,186.87,253.317,351.019,395.286,295.544,353.229,166.822,366.504,293.266,355.469,75.9703
4418,1,361.968,95.7709,275.509,175.742,200.127,186.917,251.212,351.006,390.899,295.566,355.394,166.856,366.538,293.37,355.386,75.8733
4419,1,359.799,95.8017,273.424,175.738,195.713,186.911,251.129,351.022,386.461,295.598,353.246,166.879,366.541,291.117,353.207,75.9065
4420,1,357.655,95.8182,273.399,175.748,193.504,186.917,246.729,353.224,384.247,295.522,353.255,166.87,364.386,288.9,351.003,75.8926
4421,1,355.429,95.81,273.363,173.564,193.482,186.905,244.517,353.247,382.13,295.505,353.184,166.802,364.385,286.678,348.756,75.8839
4422,1,355.427,95.8093,273.369,173.563,193.504,186.91,244.511,353.258,382.146,293.434,351.049,166.794,366.497,282.247,348.751,75.883
4423,1,355.395,95.8148,273.376,173.525,193.521,186.867,242.35,353.254,379.919,295.545,351.034,166.781,364.353,286.658,346.664,75.8948
4424,1,353.256,95.7702,273.377,173.522,191.322,186.858,240.129,357.637,379.871,295.526,351.038,166.777,366.582,291.102,346.633,75.8392
4425,1,355.404,95.779,273.376,173.504,193.483,186.817,240.017,359.84,377.562,295.559,351.049,166.801,366.538,280.013,346.662,75.8524
4426,1,355.453,95.7901,273.382,173.579,193.478,186.888,237.913,359.828,370.988,295.615,353.184,166.845,366.582,288.873,348.79,75.8681
4427,1,359.779,95.8397,273.371,173.569,193.519,186.882,237.784,359.843,364.417,299.976,351.052,166.839,368.73,284.438,351.009,75.9284
4428,1,359.841,95.8656,273.396,173.512,195.727,186.803,235.579,359.852,364.27,304.423,351.052,166.822,370.956,277.817,353.219,75.9545
4429,1,361.969,95.887,273.391,173.523,197.898,186.819,233.38,359.846,364.347,308.754,351.012,166.811,366.595,288.851,357.601,78.0569
4430,1,362.044,95.9203,273.419,173.524,200.102,186.818,231.194,359.844,366.522,308.912,351.024,166.815,366.537,284.458,357.688,78.039
4431,1,362.144,95.9297,273.41,173.514,197.938,186.825,231.178,359.874,373.154,311.067,351.053,166.791,370.95,288.809,359.886,78.0779
4432,1,362.151,95.8832,273.397,173.567,197.934,186.906,233.388,359.835,377.608,311.172,351.043,166.775,373.178,286.649,359.799,78.0446
4433,1,364.224,95.8166,273.388,171.38,197.956,186.847,235.607,359.816,379.783,311.083,350.972,164.614,375.406,284.443,359.805,75.958
4434,1,364.223,95.8188,273.394,171.375,197.944,186.831,235.614,359.785,379.786,311.089,350.987,164.619,375.406,284.444,359.802,75.9595
4435,1,362.183,95.786,273.396,171.385,197.94,186.88,237.823,357.686,382.019,308.835,350.983,164.605,375.368,284.481,357.659,75.9424
4436,1,364.211,93.6815,273.435,171.351,197.943,186.822,239.985,355.4,384.247,302.154,351.045,164.596,366.544,284.46,357.641,75.8818
4437,1,362.163,91.4848,273.383,169.022,197.901,182.359,242.35,346.67,377.608,291.015,346.637,153.636,368.75,275.54,355.423,75.8657
4438,1,364.235,91.4875,273.277,166.902,195.714,177.975,246.702,346.535,364.25,286.663,346.545,153.642,359.822,273.343,355.453,75.8668
4439,1,364.309,93.6764,273.304,164.624,197.923,169.083,248.914,344.379,362.107,273.291,346.6,153.542,366.541,280.027,359.795,78.0599
4440,1,366.493,95.9172,266.722,155.809,191.29,169.194,244.518,342.087,348.798,268.939,344.286,149.074,373.154,275.547,361.974,78.2205
4441,1,368.736,98.0474,257.862,151.423,189.051,169.139,240.167,339.888,331.073,271.081,328.884,135.852,362.123,271.061,362.006,80.3626
4442,1,368.781,100.394,255.552,166.935,186.843,171.289,237.954,339.912,317.751,273.34,322.185,166.778,364.368,273.328,362.103,84.8714
4443,1,370.994,104.746,257.914,160.225,186.801,175.785,235.688,342.156,308.856,277.788,342.13,142.489,362.132,268.941,364.227,89.2478
4444,1,373.17,111.344,257.852,166.875,186.826,177.959,229,342.128,291.115,295.541,342.05,153.593,364.393,275.497,364.335,93.7112
4445,1,373.204,111.444,257.928,166.878,186.822,180.188,220.14,337.721,288.908,315.517,344.269,153.597,364.272,273.353,364.245,95.9225
4446,1,373.206,111.447,257.915,166.89,186.819,180.187,220.14,337.723,288.91,315.514,344.257,153.617,364.277,273.375,364.249,95.9231
4447,1,373.181,113.526,260.115,166.838,186.805,182.377,215.645,337.715,260.084,324.391,346.522,151.402,364.301,273.431,364.298,98.0158
4448,1,373.203,113.52,264.452,166.882,186.795,182.432,206.843,339.871,257.772,328.781,348.786,153.532,364.366,275.552,364.345,98.0314
4449,1,373.201,113.702,266.666,166.923,186.802,182.437,204.59,342.105,251.153,328.748,351.006,153.581,366.527,275.599,364.35,100.383
4450,1,375.362,113.727,268.884,166.893,186.829,182.443,204.652,342.146,248.927,326.667,350.986,151.411,366.533,275.654,366.472,100.315
4451,1,373.225,113.692,268.877,166.906,186.833,184.527,206.797,342.113,248.995,326.565,351.01,151.391,366.512,275.574,364.402,100.285
4452,1,373.204,113.696,266.73,166.899,186.846,182.429,209.011,342.146,246.778,324.4,350.991,151.433,364.373,275.495,364.356,100.286
4453,1,373.179,113.676,268.897,166.885,186.87,182.41,209.044,342.111,253.371,326.522,350.969,151.426,366.499,275.506,364.361,98.2452
4454,1,373.201,113.702,266.692,166.885,186.85,182.405,211.278,342.142,251.151,326.535,348.835,151.428,366.522,275.501,364.365,100.34
4455,1,375.373,113.658,266.729,166.888,186.854,182.417,213.473,344.316,253.337,319.94,351,151.424,366.503,275.498,0,0
4456,1,373.227,113.58,266.682,166.841,186.848,184.523,215.625,344.338,253.361,322.138,348.847,151.355,364.391,273.417,364.29,98.1909
4457,1,375.348,113.547,266.681,166.82,186.871,182.413,213.491,344.285,255.597,322.121,350.996,151.385,366.517,273.429,364.316,98.0908
4458,1,375.349,113.549,266.678,166.815,186.865,182.413,215.631,344.308,255.581,322.118,350.989,151.383,366.517,273.43,364.318,98.0918
4459,1,375.394,113.588,268.888,166.893,186.864,184.535,215.652,344.292,255.68,319.94,351.022,151.435,366.544,275.579,366.483,98.1445
4460,1,375.431,113.659,268.876,166.891,186.874,184.534,215.63,344.273,257.754,319.904,351.007,151.408,366.524,275.603,366.576,100.297
4461,1,379.734,115.803,264.481,166.795,186.865,184.536,215.642,342.149,257.91,319.923,348.764,149.143,366.578,275.567,0,0
4462,1,379.757,115.929,262.311,164.668,186.893,182.399,217.843,344.247,273.323,311.146,346.588,149.158,366.539,275.51,0,0
4463,1,377.653,115.947,266.687,166.812,186.901,182.339,219.983,342.128,286.686,311.157,346.647,151.359,368.797,275.599,0,0
4464,1,373.208,122.533,268.897,166.948,186.895,182.343,220.111,342.112,295.566,315.503,350.978,155.821,375.348,275.682,0,0
4465,1,368.804,126.892,262.232,169.044,186.846,184.537,222.337,337.712,299.966,308.804,346.575,158.028,373.149,275.605,0,0
4466,1,370.985,124.69,268.914,169.121,186.873,182.36,224.605,337.656,308.747,293.35,357.597,164.589,375.366,275.585,0,0
4467,1,368.782,122.556,262.3,169.049,186.882,182.34,231.221,335.445,306.61,288.916,353.199,160.209,375.404,271.12,0,0
4468,1,368.781,118.158,266.696,166.934,186.911,177.975,235.611,331.107,299.966,288.805,353.216,160.256,375.422,271.084,0,0
4469,1,366.608,118.129,264.513,166.874,186.904,175.744,235.69,331.104,297.726,282.214,355.4,160.235,377.578,268.945,0,0
4470,1,366.611,118.122,266.708,166.867,186.893,173.576,235.689,331.089,297.727,282.217,357.6,160.239,377.606,271.056,0,0
4471,1,368.763,118.06,271.113,166.842,189.035,171.284,235.658,331.068,293.318,275.605,359.807,160.251,373.191,268.939,0,0
